constructorStandingsId,raceId,name,points,position,positionText,wins
25173,883,McLaren,23.0,6,6,0
25174,883,Toro Rosso,7.0,7,7,0
25175,883,Sauber,5.0,8,8,0
25176,883,Williams,0.0,9,9,0
25177,883,Marussia,0.0,10,10,0
25178,883,Caterham,0.0,11,11,0
25179,884,Lotus F1,111.0,3,3,1
25180,884,Ferrari,117.0,2,2,2
25181,884,Red Bull,131.0,1,1,2
25182,884,Mercedes,72.0,4,4,0
25183,884,Force India,32.0,5,5,0
25184,884,McLaren,29.0,6,6,0
25185,884,Toro Rosso,8.0,7,7,0
25186,884,Sauber,5.0,8,8,0
25187,884,Williams,0.0,9,9,0
25188,884,Marussia,0.0,10,10,0
25189,884,Caterham,0.0,11,11,0
25190,885,Lotus F1,112.0,3,3,1
25191,885,Ferrari,123.0,2,2,2
25192,885,Red Bull,164.0,1,1,2
25193,885,Mercedes,109.0,4,4,1
25194,885,Force India,44.0,5,5,0
25195,885,McLaren,37.0,6,6,0
25196,885,Toro Rosso,12.0,7,7,0
25197,885,Sauber,5.0,8,8,0
25198,885,Williams,0.0,9,9,0
25199,885,Marussia,0.0,10,10,0
25200,885,Caterham,0.0,11,11,0
25201,886,Lotus F1,114.0,4,4,1
25202,886,Ferrari,145.0,2,2,2
25203,886,Red Bull,201.0,1,1,3
25204,886,Mercedes,134.0,3,3,1
25205,886,Force India,51.0,5,5,0
25206,886,McLaren,37.0,6,6,0
25207,886,Toro Rosso,20.0,7,7,0
25208,886,Sauber,5.0,8,8,0
25209,886,Williams,0.0,9,9,0
25210,886,Marussia,0.0,10,10,0
25211,886,Caterham,0.0,11,11,0
25212,887,Lotus F1,124.0,4,4,1
25213,887,Ferrari,168.0,3,3,2
25214,887,Red Bull,219.0,1,1,3
25215,887,Mercedes,171.0,2,2,2
25216,887,Force India,59.0,5,5,0
25217,887,McLaren,37.0,6,6,0
25218,887,Toro Rosso,24.0,7,7,0
25219,887,Sauber,6.0,8,8,0
25220,887,Williams,0.0,9,9,0
25221,887,Marussia,0.0,10,10,0
25222,887,Caterham,0.0,11,11,0
25223,888,Lotus F1,157.0,4,4,1
25224,888,Ferrari,180.0,3,3,2
25225,888,Red Bull,250.0,1,1,4
25226,888,Mercedes,183.0,2,2,2
25227,888,Force India,59.0,5,5,0
25228,888,McLaren,49.0,6,6,0
25229,888,Toro Rosso,24.0,7,7,0
25230,888,Sauber,7.0,8,8,0
25231,888,Williams,0.0,9,9,0
25232,888,Marussia,0.0,10,10,0
25233,888,Caterham,0.0,11,11,0
25234,890,Lotus F1,183.0,4,4,1
25235,890,Ferrari,194.0,3,3,2
25236,890,Red Bull,277.0,1,1,4
25237,890,Mercedes,208.0,2,2,3
25238,890,Force India,59.0,5,5,0
25239,890,McLaren,57.0,6,6,0
25240,890,Toro Rosso,24.0,7,7,0
25241,890,Sauber,7.0,8,8,0
25242,890,Williams,1.0,9,9,0
25243,890,Marussia,0.0,10,10,0
25244,890,Caterham,0.0,11,11,0
25245,891,Lotus F1,187.0,4,4,1
25246,891,Ferrari,218.0,3,3,2
25247,891,Red Bull,312.0,1,1,5
25248,891,Mercedes,235.0,2,2,3
25249,891,Force India,61.0,6,6,0
25250,891,McLaren,65.0,5,5,0
25251,891,Toro Rosso,25.0,7,7,0
25252,891,Sauber,7.0,8,8,0
25253,891,Williams,1.0,9,9,0
25254,891,Marussia,0.0,10,10,0
25255,891,Caterham,0.0,11,11,0
25288,893,Caterham,0.0,11,11,0
25287,893,Marussia,0.0,10,10,0
25285,893,Sauber,19.0,8,8,0
25284,893,Toro Rosso,31.0,7,7,0
25286,893,Williams,1.0,9,9,0
25283,893,McLaren,76.0,5,5,0
25282,893,Force India,62.0,6,6,0
25281,893,Mercedes,267.0,3,3,3
25280,893,Red Bull,377.0,1,1,7
25279,893,Ferrari,274.0,2,2,2
25278,893,Lotus F1,206.0,4,4,1
25267,892,Lotus F1,191.0,4,4,1
25268,892,Ferrari,248.0,2,2,2
25269,892,Red Bull,352.0,1,1,6
25270,892,Mercedes,245.0,3,3,3
25271,892,Force India,61.0,6,6,0
25272,892,McLaren,66.0,5,5,0
25273,892,Toro Rosso,31.0,7,7,0
25274,892,Sauber,17.0,8,8,0
25275,892,Williams,1.0,9,9,0
25276,892,Marussia,0.0,10,10,0
25277,892,Caterham,0.0,11,11,0
25289,894,Lotus F1,239.0,4,4,1
25290,894,Ferrari,284.0,2,2,2
25291,894,Red Bull,402.0,1,1,8
25292,894,Mercedes,283.0,3,3,3
25293,894,Force India,62.0,6,6,0
25294,894,McLaren,81.0,5,5,0
25295,894,Toro Rosso,31.0,8,8,0
25296,894,Sauber,31.0,7,7,0
25297,894,Williams,1.0,9,9,0
25298,894,Marussia,0.0,10,10,0
25299,894,Caterham,0.0,11,11,0
25300,895,Lotus F1,264.0,4,4,1
25301,895,Ferrari,297.0,2,2,2
25302,895,Red Bull,445.0,1,1,9
25303,895,Mercedes,287.0,3,3,3
25304,895,Force India,62.0,6,6,0
25305,895,McLaren,83.0,5,5,0
25306,895,Toro Rosso,31.0,8,8,0
25307,895,Sauber,45.0,7,7,0
25308,895,Williams,1.0,9,9,0
25309,895,Marussia,0.0,10,10,0
25310,895,Caterham,0.0,11,11,0
25311,896,Lotus F1,285.0,4,4,1
25312,896,Ferrari,309.0,3,3,2
25313,896,Red Bull,470.0,1,1,10
25314,896,Mercedes,313.0,2,2,3
25315,896,Force India,68.0,6,6,0
25316,896,McLaren,93.0,5,5,0
25317,896,Toro Rosso,32.0,8,8,0
25318,896,Sauber,45.0,7,7,0
25319,896,Williams,1.0,9,9,0
25320,896,Marussia,0.0,10,10,0
25321,896,Caterham,0.0,11,11,0
25322,897,Lotus F1,297.0,4,4,1
25323,897,Ferrari,323.0,3,3,2
25324,897,Red Bull,513.0,1,1,11
25325,897,Mercedes,334.0,2,2,3
25326,897,Force India,77.0,6,6,0
25327,897,McLaren,95.0,5,5,0
25328,897,Toro Rosso,32.0,8,8,0
25329,897,Sauber,45.0,7,7,0
25330,897,Williams,1.0,9,9,0
25331,897,Marussia,0.0,10,10,0
25332,897,Caterham,0.0,11,11,0
25333,898,Lotus F1,315.0,4,4,1
25334,898,Ferrari,333.0,3,3,2
25335,898,Red Bull,553.0,1,1,12
25336,898,Mercedes,348.0,2,2,3
25337,898,Force India,77.0,6,6,0
25338,898,McLaren,102.0,5,5,0
25339,898,Toro Rosso,32.0,8,8,0
25340,898,Sauber,53.0,7,7,0
25341,898,Williams,5.0,9,9,0
25342,898,Marussia,0.0,10,10,0
25343,898,Caterham,0.0,11,11,0
25344,899,Lotus F1,315.0,4,4,1
25345,899,Ferrari,354.0,3,3,2
25346,899,Red Bull,596.0,1,1,13
25347,899,Mercedes,360.0,2,2,3
25348,899,Force India,77.0,6,6,0
25349,899,McLaren,122.0,5,5,0
25350,899,Toro Rosso,33.0,8,8,0
25351,899,Sauber,57.0,7,7,0
25352,899,Williams,5.0,9,9,0
25353,899,Marussia,0.0,10,10,0
25354,899,Caterham,0.0,11,11,0
25512,272,Pacific,0.0,14,14,0
25524,257,McLaren,0.0,12,12,0
25525,257,Footwork,0.0,13,13,0
25526,257,Pacific,0.0,14,14,0
25539,258,Footwork,3.0,5,5,0
25540,258,Pacific,0.0,14,14,0
25554,259,Pacific,0.0,14,14,0
25568,260,Pacific,0.0,14,14,0
25582,261,Pacific,0.0,14,14,0
25596,262,Pacific,0.0,14,14,0
25610,263,Pacific,0.0,14,14,0
25624,264,Pacific,0.0,14,14,0
25638,265,Pacific,0.0,14,14,0
25652,266,Pacific,0.0,14,14,0
25666,267,Pacific,0.0,14,14,0
25680,268,Pacific,0.0,14,14,0
25694,269,Pacific,0.0,14,14,0
25708,270,Pacific,0.0,14,14,0
25722,271,Pacific,0.0,14,14,0
25733,36,Ferrari,13.0,1,1,1
25743,36,Spyker,0.0,10,10,0
25754,37,Spyker,0.0,10,10,0
25765,38,Spyker,0.0,10,10,0
25776,39,Spyker,0.0,9,9,0
25787,40,Spyker,0.0,10,10,0
25798,41,Spyker,0.0,10,10,0
25809,42,Spyker,0.0,10,10,0
25820,43,Spyker,0.0,10,10,0
25831,44,Spyker,0.0,10,10,0
25842,45,Spyker,0.0,10,10,0
25853,46,Spyker,0.0,10,10,0
25864,47,Spyker,0.0,10,10,0
25875,48,Spyker,0.0,10,10,0
25886,49,Spyker,0.0,10,10,0
25897,50,Spyker,1.0,9,9,0
25908,51,Spyker,1.0,10,10,0
25919,52,Spyker,1.0,10,10,0
25943,901,McLaren,43.0,2,2,0
25942,901,Mercedes,68.0,1,1,2
25941,900,Red Bull,0.0,11,11,0
25940,900,Caterham,0.0,10,10,0
25938,900,Marussia,0.0,8,8,0
25939,900,Lotus F1,0.0,9,9,0
25937,900,Sauber,0.0,7,7,0
25936,900,Toro Rosso,6.0,6,6,0
25935,900,Force India,9.0,5,5,0
25934,900,Williams,10.0,4,4,0
25933,900,Ferrari,18.0,3,3,0
25932,900,McLaren,33.0,1,1,0
25931,900,Mercedes,25.0,2,2,1
25944,901,Ferrari,30.0,3,3,0
25945,901,Williams,20.0,4,4,0
25946,901,Force India,19.0,5,5,0
25947,901,Toro Rosso,7.0,7,7,0
25948,901,Sauber,0.0,8,8,0
25949,901,Marussia,0.0,11,11,0
25950,901,Lotus F1,0.0,9,9,0
25951,901,Caterham,0.0,10,10,0
25952,901,Red Bull,15.0,6,6,0
25953,902,Mercedes,111.0,1,1,3
25954,902,McLaren,43.0,3,3,0
25955,902,Ferrari,33.0,5,5,0
25956,902,Williams,30.0,6,6,0
25957,902,Force India,44.0,2,2,0
25958,902,Toro Rosso,7.0,7,7,0
25959,902,Sauber,0.0,9,9,0
25960,902,Marussia,0.0,10,10,0
25961,902,Lotus F1,0.0,8,8,0
25962,902,Caterham,0.0,11,11,0
25963,902,Red Bull,35.0,4,4,0
25964,903,Mercedes,154.0,1,1,4
25965,903,McLaren,43.0,5,5,0
25966,903,Ferrari,52.0,4,4,0
25967,903,Williams,36.0,6,6,0
25968,903,Force India,54.0,3,3,0
25969,903,Toro Rosso,8.0,7,7,0
25970,903,Sauber,0.0,9,9,0
25971,903,Marussia,0.0,10,10,0
25972,903,Lotus F1,0.0,8,8,0
25973,903,Caterham,0.0,11,11,0
25974,903,Red Bull,57.0,2,2,0
25975,904,Mercedes,197.0,1,1,5
25976,904,McLaren,43.0,6,6,0
25977,904,Ferrari,66.0,3,3,0
25978,904,Williams,46.0,5,5,0
25979,904,Force India,57.0,4,4,0
25980,904,Toro Rosso,8.0,7,7,0
25981,904,Sauber,0.0,9,9,0
25982,904,Marussia,0.0,10,10,0
25983,904,Lotus F1,4.0,8,8,0
25984,904,Caterham,0.0,11,11,0
25985,904,Red Bull,84.0,2,2,0
25986,905,Mercedes,240.0,1,1,6
25987,905,McLaren,52.0,5,5,0
25988,905,Ferrari,78.0,3,3,0
25989,905,Williams,52.0,6,6,0
25990,905,Force India,67.0,4,4,0
25991,905,Toro Rosso,8.0,8,8,0
25992,905,Sauber,0.0,10,10,0
25993,905,Marussia,2.0,9,9,0
25994,905,Lotus F1,8.0,7,7,0
25995,905,Caterham,0.0,11,11,0
25996,905,Red Bull,99.0,2,2,0
25997,906,Mercedes,258.0,1,1,6
25998,906,McLaren,66.0,5,5,0
25999,906,Ferrari,87.0,3,3,0
26000,906,Williams,58.0,6,6,0
26001,906,Force India,77.0,4,4,0
26002,906,Toro Rosso,12.0,7,7,0
26003,906,Sauber,0.0,10,10,0
26004,906,Marussia,2.0,9,9,0
26005,906,Lotus F1,8.0,8,8,0
26006,906,Caterham,0.0,11,11,0
26007,906,Red Bull,139.0,2,2,1
26008,907,Mercedes,301.0,1,1,7
26009,907,McLaren,72.0,6,6,0
26010,907,Ferrari,98.0,3,3,0
26011,907,Williams,85.0,5,5,0
26012,907,Force India,87.0,4,4,0
26013,907,Toro Rosso,12.0,7,7,0
26014,907,Sauber,0.0,10,10,0
26015,907,Marussia,2.0,9,9,0
26016,907,Lotus F1,8.0,8,8,0
26017,907,Caterham,0.0,11,11,0
26018,907,Red Bull,143.0,2,2,1
26019,908,Mercedes,326.0,1,1,8
26020,908,McLaren,90.0,6,6,0
26021,908,Ferrari,106.0,3,3,0
26022,908,Williams,103.0,4,4,0
26023,908,Force India,91.0,5,5,0
26024,908,Toro Rosso,15.0,7,7,0
26025,908,Sauber,0.0,10,10,0
26026,908,Marussia,2.0,9,9,0
26027,908,Lotus F1,8.0,8,8,0
26028,908,Caterham,0.0,11,11,0
26029,908,Red Bull,168.0,2,2,1
26030,909,Mercedes,366.0,1,1,9
26031,909,McLaren,96.0,6,6,0
26032,909,Ferrari,116.0,4,4,0
26033,909,Williams,121.0,3,3,0
26034,909,Force India,98.0,5,5,0
26035,909,Toro Rosso,15.0,7,7,0
26036,909,Sauber,0.0,10,10,0
26037,909,Marussia,2.0,9,9,0
26038,909,Lotus F1,8.0,8,8,0
26039,909,Caterham,0.0,11,11,0
26040,909,Red Bull,188.0,2,2,1
26041,910,Mercedes,393.0,1,1,9
26042,910,McLaren,97.0,6,6,0
26043,910,Ferrari,142.0,3,3,0
26044,910,Williams,135.0,4,4,0
26045,910,Force India,98.0,5,5,0
26046,910,Toro Rosso,17.0,7,7,0
26047,910,Sauber,0.0,10,10,0
26048,910,Marussia,2.0,9,9,0
26049,910,Lotus F1,8.0,8,8,0
26050,910,Caterham,0.0,11,11,0
26051,910,Red Bull,219.0,2,2,2
26052,911,Mercedes,411.0,1,1,9
26053,911,McLaren,105.0,5,5,0
26054,911,Ferrari,160.0,3,3,0
26055,911,Williams,150.0,4,4,0
26056,911,Force India,103.0,6,6,0
26057,911,Toro Rosso,19.0,7,7,0
26058,911,Sauber,0.0,10,10,0
26059,911,Marussia,2.0,9,9,0
26060,911,Lotus F1,8.0,8,8,0
26061,911,Caterham,0.0,11,11,0
26062,911,Red Bull,254.0,2,2,3
26063,912,Mercedes,454.0,1,1,10
26064,912,McLaren,110.0,5,5,0
26065,912,Ferrari,162.0,4,4,0
26066,912,Williams,177.0,3,3,0
26067,912,Force India,109.0,6,6,0
26068,912,Toro Rosso,19.0,7,7,0
26069,912,Sauber,0.0,10,10,0
26070,912,Marussia,2.0,9,9,0
26071,912,Lotus F1,8.0,8,8,0
26072,912,Caterham,0.0,11,11,0
26073,912,Red Bull,272.0,2,2,3
26074,913,Mercedes,479.0,1,1,11
26075,913,McLaren,111.0,6,6,0
26076,913,Ferrari,178.0,4,4,0
26077,913,Williams,187.0,3,3,0
26078,913,Force India,117.0,5,5,0
26079,913,Toro Rosso,27.0,7,7,0
26080,913,Sauber,0.0,10,10,0
26081,913,Marussia,2.0,9,9,0
26082,913,Lotus F1,8.0,8,8,0
26083,913,Caterham,0.0,11,11,0
26084,913,Red Bull,305.0,2,2,3
26085,914,Mercedes,522.0,1,1,12
26086,914,McLaren,121.0,6,6,0
26087,914,Ferrari,178.0,4,4,0
26088,914,Williams,201.0,3,3,0
26089,914,Force India,122.0,5,5,0
26090,914,Toro Rosso,29.0,7,7,0
26091,914,Sauber,0.0,10,10,0
26092,914,Marussia,2.0,9,9,0
26093,914,Lotus F1,8.0,8,8,0
26094,914,Caterham,0.0,11,11,0
26095,914,Red Bull,332.0,2,2,3
26096,915,Mercedes,565.0,1,1,13
26097,915,McLaren,143.0,5,5,0
26098,915,Ferrari,188.0,4,4,0
26099,915,Williams,216.0,3,3,0
26100,915,Force India,123.0,6,6,0
26101,915,Toro Rosso,29.0,7,7,0
26102,915,Sauber,0.0,10,10,0
26103,915,Marussia,2.0,9,9,0
26104,915,Lotus F1,8.0,8,8,0
26105,915,Caterham,0.0,11,11,0
26106,915,Red Bull,342.0,2,2,3
26107,916,Mercedes,608.0,1,1,14
26108,916,McLaren,147.0,5,5,0
26109,916,Ferrari,196.0,4,4,0
26110,916,Williams,238.0,3,3,0
26111,916,Force India,123.0,6,6,0
26112,916,Toro Rosso,30.0,7,7,0
26113,916,Sauber,0.0,10,10,0
26114,916,Marussia,2.0,9,9,0
26115,916,Lotus F1,10.0,8,8,0
26116,916,Caterham,0.0,11,11,0
26117,916,Red Bull,363.0,2,2,3
26118,917,Mercedes,651.0,1,1,15
26119,917,McLaren,161.0,5,5,0
26120,917,Ferrari,210.0,4,4,0
26121,917,Williams,254.0,3,3,0
26122,917,Force India,127.0,6,6,0
26123,917,Toro Rosso,30.0,7,7,0
26124,917,Sauber,0.0,10,10,0
26125,917,Marussia,2.0,9,9,0
26126,917,Lotus F1,10.0,8,8,0
26127,917,Caterham,0.0,11,11,0
26128,917,Red Bull,373.0,2,2,3
26129,918,Mercedes,701.0,1,1,16
26130,918,McLaren,181.0,5,5,0
26131,918,Ferrari,216.0,4,4,0
26132,918,Williams,320.0,3,3,0
26133,918,Force India,155.0,6,6,0
26134,918,Toro Rosso,30.0,7,7,0
26135,918,Sauber,0.0,10,10,0
26136,918,Marussia,2.0,9,9,0
26137,918,Lotus F1,10.0,8,8,0
26138,918,Caterham,0.0,11,11,0
26139,918,Red Bull,405.0,2,2,3
26733,969,Ferrari,37.0,1,1,1
26140,926,Mercedes,43.0,1,1,1
26141,926,Ferrari,15.0,2,2,0
26142,926,Williams,12.0,4,4,0
26143,926,Sauber,14.0,3,3,0
26144,926,Red Bull,8.0,5,5,0
26145,926,Force India,7.0,6,6,0
26146,926,Toro Rosso,2.0,7,7,0
26147,926,McLaren,0.0,8,8,0
26148,926,Lotus F1,0.0,9,9,0
26149,927,Mercedes,76.0,1,1,1
26150,927,Ferrari,52.0,2,2,1
26151,927,Williams,30.0,3,3,0
26152,927,Sauber,14.0,4,4,0
26153,927,Red Bull,11.0,6,6,0
26154,927,Force India,7.0,7,7,0
26155,927,Toro Rosso,12.0,5,5,0
26156,927,McLaren,0.0,9,9,0
26157,927,Lotus F1,0.0,8,8,0
26158,927,Manor Marussia,0.0,10,10,0
26159,928,Mercedes,119.0,1,1,2
26160,928,Ferrari,79.0,2,2,1
26161,928,Williams,48.0,3,3,0
26162,928,Sauber,19.0,4,4,0
26163,928,Red Bull,13.0,5,5,0
26164,928,Force India,7.0,7,7,0
26165,928,Toro Rosso,12.0,6,6,0
26166,928,McLaren,0.0,9,9,0
26167,928,Lotus F1,6.0,8,8,0
26168,928,Manor Marussia,0.0,10,10,0
26169,929,Mercedes,159.0,1,1,3
26170,929,Ferrari,107.0,2,2,1
26171,929,Williams,61.0,3,3,0
26172,929,Sauber,19.0,5,5,0
26173,929,Red Bull,23.0,4,4,0
26174,929,Force India,11.0,8,8,0
26175,929,Toro Rosso,12.0,7,7,0
26176,929,McLaren,0.0,9,9,0
26177,929,Lotus F1,12.0,6,6,0
26178,929,Manor Marussia,0.0,10,10,0
26179,930,Mercedes,202.0,1,1,4
26180,930,Ferrari,132.0,2,2,1
26181,930,Williams,81.0,3,3,0
26182,930,Sauber,19.0,5,5,0
26183,930,Red Bull,30.0,4,4,0
26184,930,Force India,11.0,8,8,0
26185,930,Toro Rosso,14.0,7,7,0
26186,930,McLaren,0.0,9,9,0
26187,930,Lotus F1,16.0,6,6,0
26188,930,Manor Marussia,0.0,10,10,0
26189,931,Mercedes,242.0,1,1,5
26190,931,Ferrari,158.0,2,2,1
26191,931,Williams,81.0,3,3,0
26192,931,Sauber,21.0,5,5,0
26193,931,Red Bull,52.0,4,4,0
26194,931,Force India,17.0,6,6,0
26195,931,Toro Rosso,15.0,8,8,0
26196,931,McLaren,4.0,9,9,0
26197,931,Lotus F1,16.0,7,7,0
26198,931,Manor Marussia,0.0,10,10,0
26199,932,Mercedes,285.0,1,1,6
26200,932,Ferrari,180.0,2,2,1
26201,932,Williams,104.0,3,3,0
26202,932,Sauber,21.0,6,6,0
26203,932,Red Bull,54.0,4,4,0
26204,932,Force India,21.0,7,7,0
26205,932,Toro Rosso,15.0,8,8,0
26206,932,McLaren,4.0,9,9,0
26207,932,Lotus F1,23.0,5,5,0
26208,932,Manor Marussia,0.0,10,10,0
26209,933,Mercedes,328.0,1,1,7
26210,933,Ferrari,192.0,2,2,1
26211,933,Williams,129.0,3,3,0
26212,933,Sauber,21.0,7,7,0
26213,933,Red Bull,55.0,4,4,0
26214,933,Force India,31.0,5,5,0
26215,933,Toro Rosso,19.0,8,8,0
26216,933,McLaren,4.0,9,9,0
26217,933,Lotus F1,29.0,6,6,0
26218,933,Manor Marussia,0.0,10,10,0
26219,934,Mercedes,371.0,1,1,8
26220,934,Ferrari,211.0,2,2,1
26221,934,Williams,151.0,3,3,0
26222,934,Sauber,21.0,7,7,0
26223,934,Red Bull,63.0,4,4,0
26224,934,Force India,39.0,5,5,0
26225,934,Toro Rosso,19.0,8,8,0
26226,934,McLaren,5.0,9,9,0
26227,934,Lotus F1,29.0,6,6,0
26228,934,Manor Marussia,0.0,10,10,0
26229,936,Mercedes,383.0,1,1,8
26230,936,Ferrari,236.0,2,2,2
26231,936,Williams,151.0,3,3,0
26232,936,Sauber,22.0,8,8,0
26233,936,Red Bull,96.0,4,4,0
26234,936,Force India,39.0,5,5,0
26235,936,Toro Rosso,31.0,7,7,0
26236,936,McLaren,17.0,9,9,0
26237,936,Lotus F1,35.0,6,6,0
26238,936,Manor Marussia,0.0,10,10,0
26260,938,Mercedes,451.0,1,1,10
26259,937,Manor Marussia,0.0,10,10,0
26257,937,McLaren,17.0,9,9,0
26256,937,Toro Rosso,35.0,7,7,0
26253,937,Sauber,23.0,8,8,0
26258,937,Lotus F1,50.0,5,5,0
26252,937,Williams,161.0,3,3,0
26255,937,Force India,49.0,6,6,0
26254,937,Red Bull,108.0,4,4,0
26251,937,Ferrari,242.0,2,2,2
26250,937,Mercedes,426.0,1,1,9
26261,938,Ferrari,270.0,2,2,2
26262,938,Williams,188.0,3,3,0
26263,938,Sauber,25.0,8,8,0
26264,938,Red Bull,113.0,4,4,0
26265,938,Force India,63.0,5,5,0
26266,938,Toro Rosso,35.0,7,7,0
26267,938,McLaren,17.0,9,9,0
26268,938,Lotus F1,50.0,6,6,0
26269,938,Manor Marussia,0.0,10,10,0
26270,939,Mercedes,463.0,1,1,10
26271,939,Ferrari,310.0,2,2,3
26272,939,Williams,198.0,3,3,0
26273,939,Sauber,26.0,8,8,0
26274,939,Red Bull,139.0,4,4,0
26275,939,Force India,69.0,5,5,0
26276,939,Toro Rosso,41.0,7,7,0
26277,939,McLaren,17.0,9,9,0
26278,939,Lotus F1,50.0,6,6,0
26279,939,Manor Marussia,0.0,10,10,0
26297,940,McLaren,17.0,9,9,0
26294,940,Red Bull,139.0,4,4,0
26292,940,Williams,208.0,3,3,0
26299,940,Manor Marussia,0.0,10,10,0
26298,940,Lotus F1,60.0,6,6,0
26296,940,Toro Rosso,44.0,7,7,0
26295,940,Force India,77.0,5,5,0
26291,940,Ferrari,337.0,2,2,3
26293,940,Sauber,26.0,8,8,0
26290,940,Mercedes,506.0,1,1,11
26384,941,Manor Marussia,0.0,10,10,0
26383,941,Lotus F1,66.0,6,6,0
26382,941,McLaren,19.0,9,9,0
26381,941,Toro Rosso,45.0,7,7,0
26380,941,Force India,92.0,5,5,0
26379,941,Red Bull,149.0,4,4,0
26378,941,Sauber,34.0,8,8,0
26377,941,Williams,220.0,3,3,0
26376,941,Ferrari,359.0,2,2,3
26394,942,Manor Marussia,0.0,10,10,0
26375,941,Mercedes,531.0,1,1,12
26393,942,Lotus F1,70.0,6,6,0
26390,942,Force India,102.0,5,5,0
26388,942,Sauber,36.0,8,8,0
26392,942,McLaren,27.0,9,9,0
26391,942,Toro Rosso,63.0,7,7,0
26387,942,Williams,220.0,3,3,0
26389,942,Red Bull,150.0,4,4,0
26386,942,Ferrari,374.0,2,2,3
26385,942,Mercedes,574.0,1,1,13
26403,943,Lotus F1,71.0,6,6,0
26400,943,Force India,112.0,5,5,0
26398,943,Sauber,36.0,8,8,0
26404,943,Manor Marussia,0.0,10,10,0
26402,943,McLaren,27.0,9,9,0
26401,943,Toro Rosso,65.0,7,7,0
26397,943,Williams,243.0,3,3,0
26399,943,Red Bull,172.0,4,4,0
26396,943,Ferrari,374.0,2,2,3
26395,943,Mercedes,617.0,1,1,14
26413,944,Lotus F1,76.0,6,6,0
26410,944,Force India,120.0,5,5,0
26408,944,Sauber,36.0,8,8,0
26414,944,Manor Marussia,0.0,10,10,0
26412,944,McLaren,27.0,9,9,0
26411,944,Toro Rosso,67.0,7,7,0
26407,944,Williams,253.0,3,3,0
26409,944,Red Bull,178.0,4,4,0
26406,944,Ferrari,401.0,2,2,3
26405,944,Mercedes,660.0,1,1,15
26434,945,Lotus F1,78.0,6,6,0
26431,945,Force India,136.0,5,5,0
26429,945,Sauber,36.0,8,8,0
26435,945,Manor Marussia,0.0,10,10,0
26433,945,McLaren,27.0,9,9,0
26432,945,Toro Rosso,67.0,7,7,0
26428,945,Williams,257.0,3,3,0
26430,945,Red Bull,187.0,4,4,0
26427,945,Ferrari,428.0,2,2,3
26426,945,Mercedes,703.0,1,1,16
26524,955,Mercedes,258.0,1,1,7
26566,948,Sauber,0.0,10,10,0
26567,948,Manor Marussia,0.0,11,11,0
26557,948,Mercedes,43.0,1,1,1
26565,948,McLaren,0.0,9,9,0
26564,948,Renault,0.0,8,8,0
26563,948,Toro Rosso,3.0,7,7,0
26562,948,Force India,6.0,6,6,0
26561,948,Haas F1 Team,8.0,5,5,0
26560,948,Williams,14.0,3,3,0
26559,948,Red Bull,12.0,4,4,0
26558,948,Ferrari,15.0,2,2,0
26447,949,Mercedes,83.0,1,1,2
26448,949,Ferrari,33.0,2,2,0
26449,949,Red Bull,30.0,3,3,0
26450,949,Williams,20.0,4,4,0
26451,949,Haas F1 Team,18.0,5,5,0
26452,949,Force India,6.0,7,7,0
26453,949,Toro Rosso,11.0,6,6,0
26454,949,Renault,0.0,9,9,0
26455,949,McLaren,1.0,8,8,0
26456,949,Sauber,0.0,10,10,0
26457,949,Manor Marussia,0.0,11,11,0
26458,950,Mercedes,114.0,1,1,3
26459,950,Ferrari,61.0,2,2,0
26460,950,Red Bull,57.0,3,3,0
26461,950,Williams,29.0,4,4,0
26462,950,Haas F1 Team,18.0,5,5,0
26463,950,Force India,6.0,7,7,0
26464,950,Toro Rosso,17.0,6,6,0
26465,950,Renault,0.0,9,9,0
26466,950,McLaren,1.0,8,8,0
26467,950,Sauber,0.0,10,10,0
26468,950,Manor Marussia,0.0,11,11,0
26469,951,Mercedes,157.0,1,1,4
26470,951,Ferrari,76.0,2,2,0
26471,951,Red Bull,57.0,3,3,0
26472,951,Williams,51.0,4,4,0
26473,951,Haas F1 Team,22.0,5,5,0
26474,951,Force India,8.0,8,8,0
26475,951,Toro Rosso,17.0,6,6,0
26476,951,Renault,6.0,9,9,0
26477,951,McLaren,10.0,7,7,0
26478,951,Sauber,0.0,10,10,0
26479,951,Manor Marussia,0.0,11,11,0
26480,952,Mercedes,157.0,1,1,4
26481,952,Ferrari,109.0,2,2,0
26482,952,Red Bull,94.0,3,3,1
26483,952,Williams,65.0,4,4,0
26484,952,Haas F1 Team,22.0,6,6,0
26485,952,Force India,14.0,7,7,0
26486,952,Toro Rosso,26.0,5,5,0
26487,952,Renault,6.0,9,9,0
26488,952,McLaren,12.0,8,8,0
26489,952,Sauber,0.0,10,10,0
26490,952,Manor Marussia,0.0,11,11,0
26491,953,Mercedes,188.0,1,1,5
26492,953,Ferrari,121.0,2,2,0
26493,953,Red Bull,112.0,3,3,1
26494,953,Williams,66.0,4,4,0
26495,953,Haas F1 Team,22.0,8,8,0
26496,953,Force India,37.0,5,5,0
26497,953,Toro Rosso,30.0,6,6,0
26498,953,Renault,6.0,9,9,0
26499,953,McLaren,24.0,7,7,0
26500,953,Sauber,0.0,10,10,0
26501,953,Manor Marussia,0.0,11,11,0
26502,954,Mercedes,223.0,1,1,6
26503,954,Ferrari,147.0,2,2,0
