constructorResultsId,raceId,name,points,status
3883,7,Brawn,10.0,\N
3884,7,Red Bull,14.0,\N
3885,7,Toyota,6.0,\N
3886,7,Williams,4.0,\N
3887,7,Ferrari,3.0,\N
3888,7,BMW Sauber,2.0,\N
3889,7,Renault,0.0,\N
3890,7,McLaren,0.0,\N
3891,7,Toro Rosso,0.0,\N
3892,7,Force India,0.0,\N
3893,8,Red Bull,18.0,\N
3894,8,Brawn,9.0,\N
3895,8,Ferrari,6.0,\N
3896,8,Williams,4.0,\N
3897,8,Toyota,2.0,\N
3898,8,Force India,0.0,\N
3899,8,Renault,0.0,\N
3900,8,BMW Sauber,0.0,\N
3901,8,McLaren,0.0,\N
3902,8,Toro Rosso,0.0,\N
3903,9,Red Bull,18.0,\N
3904,9,Ferrari,6.0,\N
3905,9,Williams,5.0,\N
3906,9,Brawn,7.0,\N
3907,9,Renault,2.0,\N
3908,9,McLaren,1.0,\N
3909,9,Toyota,0.0,\N
3910,9,BMW Sauber,0.0,\N
3911,9,Force India,0.0,\N
3912,9,Toro Rosso,0.0,\N
3913,10,McLaren,14.0,\N
3914,10,Ferrari,8.0,\N
3915,10,Red Bull,6.0,\N
3916,10,Williams,5.0,\N
3917,10,Toyota,4.0,\N
3918,10,Brawn,2.0,\N
3919,10,BMW Sauber,0.0,\N
3920,10,Renault,0.0,\N
3921,10,Force India,0.0,\N
3922,10,Toro Rosso,0.0,\N
3923,11,Brawn,12.0,\N
3924,11,McLaren,13.0,\N
3925,11,Ferrari,6.0,\N
3926,11,Williams,4.0,\N
3927,11,Renault,3.0,\N
3928,11,BMW Sauber,1.0,\N
3929,11,Red Bull,0.0,\N
3930,11,Force India,0.0,\N
3931,11,Toyota,0.0,\N
3932,11,Toro Rosso,0.0,\N
3933,12,Ferrari,10.0,\N
3934,12,Force India,8.0,\N
3935,12,Red Bull,6.0,\N
3936,12,BMW Sauber,9.0,\N
3937,12,McLaren,3.0,\N
3938,12,Brawn,2.0,\N
3939,12,Williams,1.0,\N
3940,12,Toyota,0.0,\N
3941,12,Toro Rosso,0.0,\N
3942,12,Renault,0.0,\N
3943,13,Brawn,18.0,\N
3944,13,Ferrari,6.0,\N
3945,13,Force India,5.0,\N
3946,13,Renault,4.0,\N
3947,13,McLaren,3.0,\N
3948,13,BMW Sauber,2.0,\N
3949,13,Red Bull,1.0,\N
3950,13,Williams,0.0,\N
3951,13,Toyota,0.0,\N
3952,13,Toro Rosso,0.0,\N
3953,14,McLaren,12.0,\N
3954,14,Toyota,8.0,\N
3955,14,Renault,6.0,\N
3956,14,Red Bull,5.0,\N
3957,14,Brawn,7.0,\N
3958,14,BMW Sauber,1.0,\N
3959,14,Williams,0.0,\N
3960,14,Ferrari,0.0,\N
3961,14,Force India,0.0,\N
3962,14,Toro Rosso,0.0,\N
3963,15,Red Bull,10.0,\N
3964,15,Toyota,8.0,\N
3965,15,McLaren,6.0,\N
3966,15,Ferrari,5.0,\N
3967,15,Williams,4.0,\N
3968,15,BMW Sauber,3.0,\N
3969,15,Brawn,3.0,\N
3970,15,Renault,0.0,\N
3971,15,Force India,0.0,\N
3972,15,Toro Rosso,0.0,\N
3973,16,Red Bull,15.0,\N
3974,16,BMW Sauber,8.0,\N
3975,16,McLaren,6.0,\N
3976,16,Brawn,5.0,\N
3977,16,Ferrari,3.0,\N
3978,16,Toro Rosso,2.0,\N
3979,16,Toyota,0.0,\N
3980,16,Force India,0.0,\N
3981,16,Renault,0.0,\N
3982,16,Williams,0.0,\N
3983,356,Ferrari,9.0,\N
3984,356,McLaren,6.0,\N
3985,356,March,4.0,\N
3986,356,Benetton,4.0,\N
3987,356,Arrows,2.0,\N
3988,356,Tyrrell,0.0,\N
3989,356,Team Lotus,0.0,\N
3990,356,Ligier,0.0,\N
3991,356,Larrousse,0.0,\N
3992,356,Dallara,0.0,\N
3993,356,Rial,0.0,\N
3994,356,Williams,0.0,\N
3995,356,Zakspeed,0.0,\N
3996,356,Brabham,0.0,\N
3997,356,Osella,0.0,\N
3998,356,Minardi,0.0,\N
3999,356,Euro Brun,0.0,\N
4000,356,Coloni,0.0,\N
4001,356,AGS,0.0,\N
4002,356,Onyx,0.0,\N
4003,357,McLaren,15.0,\N
4004,357,Benetton,4.0,\N
4005,357,Williams,3.0,\N
4006,357,Arrows,2.0,\N
4007,357,Tyrrell,1.0,\N
4008,357,Dallara,0.0,\N
4009,357,AGS,0.0,\N
4010,357,Osella,0.0,\N
4011,357,Brabham,0.0,\N
4012,357,Team Lotus,0.0,\N
4013,357,Minardi,0.0,\N
4014,357,March,0.0,\N
4015,357,Ferrari,0.0,\N
4016,357,Ligier,0.0,\N
4017,357,Larrousse,0.0,\N
4018,357,Rial,0.0,\N
4019,357,Coloni,0.0,\N
4020,357,Onyx,0.0,\N
4021,357,Euro Brun,0.0,\N
4022,357,Zakspeed,0.0,\N
4023,358,McLaren,15.0,\N
4024,358,Brabham,5.0,\N
4025,358,Dallara,3.0,\N
4026,358,Tyrrell,2.0,\N
4027,358,Arrows,0.0,\N
4028,358,Benetton,0.0,\N
4029,358,Williams,0.0,\N
4030,358,March,0.0,\N
4031,358,Ligier,0.0,\N
4032,358,Minardi,0.0,\N
4033,358,AGS,0.0,\N
4034,358,Coloni,0.0,\N
4035,358,Larrousse,0.0,\N
4036,358,Team Lotus,0.0,\N
4037,358,Ferrari,0.0,\N
4038,358,Rial,0.0,\N
4039,358,Osella,0.0,\N
4040,358,Onyx,0.0,\N
4041,358,Zakspeed,0.0,\N
4042,358,Euro Brun,0.0,\N
4043,359,McLaren,11.0,\N
4044,359,Williams,6.0,\N
4045,359,Tyrrell,4.0,\N
4046,359,Benetton,3.0,\N
4047,359,AGS,1.0,\N
4048,359,Arrows,0.0,\N
4049,359,Ligier,0.0,\N
4050,359,Brabham,0.0,\N
4051,359,Team Lotus,0.0,\N
4052,359,Rial,0.0,\N
4053,359,Dallara,0.0,\N
4054,359,Minardi,0.0,\N
4055,359,Ferrari,0.0,\N
4056,359,Larrousse,0.0,\N
4057,359,Onyx,0.0,\N
4058,359,March,0.0,\N
4059,359,Coloni,0.0,\N
4060,359,Euro Brun,0.0,\N
4061,359,Osella,0.0,\N
4062,359,Zakspeed,0.0,\N
4063,360,McLaren,9.0,\N
4064,360,Williams,7.0,\N
4065,360,Arrows,4.0,\N
4066,360,Rial,3.0,\N
4067,360,Benetton,2.0,\N
4068,360,AGS,0.0,\N
4069,360,Dallara,0.0,\N
4070,360,Tyrrell,0.0,\N
4071,360,Ferrari,0.0,\N
4072,360,Team Lotus,0.0,\N
4073,360,Onyx,0.0,\N
4074,360,Minardi,0.0,\N
4075,360,Brabham,0.0,\N
4076,360,March,0.0,\N
4077,360,Larrousse,0.0,\N
4078,360,Ligier,0.0,\N
4079,360,Coloni,0.0,\N
4080,360,Osella,0.0,\N
4081,360,Euro Brun,0.0,\N
4082,360,Zakspeed,0.0,\N
4083,361,Williams,15.0,\N
4084,361,Dallara,5.0,\N
4085,361,Team Lotus,3.0,\N
4086,361,Ligier,2.0,\N
4087,361,McLaren,0.0,\N
4088,361,Rial,0.0,\N
4089,361,Coloni,0.0,\N
4090,361,Arrows,0.0,\N
4091,361,Tyrrell,0.0,\N
4092,361,Osella,0.0,\N
4093,361,March,0.0,\N
4094,361,Larrousse,0.0,\N
4095,361,Onyx,0.0,\N
4096,361,Minardi,0.0,\N
4097,361,Ferrari,0.0,\N
4098,361,AGS,0.0,\N
4099,361,Brabham,0.0,\N
4100,361,Benetton,0.0,\N
4101,361,Euro Brun,0.0,\N
4102,361,Zakspeed,0.0,\N
4103,362,McLaren,9.0,\N
4104,362,Ferrari,6.0,\N
4105,362,Williams,4.0,\N
4106,362,Tyrrell,3.0,\N
4107,362,Onyx,2.0,\N
4108,362,Ligier,1.0,\N
4109,362,Arrows,0.0,\N
4110,362,Team Lotus,0.0,\N
4111,362,Benetton,0.0,\N
4112,362,Larrousse,0.0,\N
4113,362,March,0.0,\N
4114,362,Brabham,0.0,\N
4115,362,Minardi,0.0,\N
4116,362,AGS,0.0,\N
4117,362,Dallara,0.0,\N
4118,362,Rial,0.0,\N
4119,362,Coloni,0.0,\N
4120,362,Osella,0.0,\N
4121,362,Zakspeed,0.0,\N
4122,362,Euro Brun,0.0,\N
4123,363,McLaren,9.0,\N
4124,363,Ferrari,6.0,\N
4125,363,Benetton,4.0,\N
4126,363,Team Lotus,3.0,\N
4127,363,Minardi,3.0,\N
4128,363,Ligier,0.0,\N
4129,363,Arrows,0.0,\N
4130,363,Williams,0.0,\N
4131,363,Onyx,0.0,\N
4132,363,March,0.0,\N
4133,363,Brabham,0.0,\N
4134,363,Larrousse,0.0,\N
4135,363,Tyrrell,0.0,\N
4136,363,Osella,0.0,\N
4137,363,Dallara,0.0,\N
4138,363,Coloni,0.0,\N
4139,363,AGS,0.0,\N
4140,363,Rial,0.0,\N
4141,363,Euro Brun,0.0,\N
4142,363,Zakspeed,0.0,\N
4143,364,McLaren,15.0,\N
4144,364,Ferrari,4.0,\N
4145,364,Williams,3.0,\N
4146,364,Team Lotus,2.0,\N
4147,364,Arrows,1.0,\N
4148,364,Dallara,0.0,\N
4149,364,Brabham,0.0,\N
4150,364,Minardi,0.0,\N
4151,364,Tyrrell,0.0,\N
4152,364,Ligier,0.0,\N
4153,364,March,0.0,\N
4154,364,Benetton,0.0,\N
4155,364,Larrousse,0.0,\N
4156,364,Onyx,0.0,\N
4157,364,Rial,0.0,\N
4158,364,AGS,0.0,\N
4159,364,Osella,0.0,\N
4160,364,Coloni,0.0,\N
4161,364,Euro Brun,0.0,\N
4162,364,Zakspeed,0.0,\N
4163,365,Ferrari,9.0,\N
4164,365,McLaren,9.0,\N
4165,365,Williams,4.0,\N
4166,365,Arrows,2.0,\N
4167,365,Team Lotus,1.0,\N
4168,365,Dallara,0.0,\N
4169,365,Benetton,0.0,\N
4170,365,Tyrrell,0.0,\N
4171,365,Brabham,0.0,\N
4172,365,Minardi,0.0,\N
4173,365,Onyx,0.0,\N
4174,365,March,0.0,\N
4175,365,Larrousse,0.0,\N
4176,365,Osella,0.0,\N
4177,365,Ligier,0.0,\N
4178,365,Rial,0.0,\N
4179,365,AGS,0.0,\N
4180,365,Zakspeed,0.0,\N
4181,365,Coloni,0.0,\N
4182,365,Euro Brun,0.0,\N
4183,366,McLaren,15.0,\N
4184,366,Ferrari,4.0,\N
4185,366,Williams,3.0,\N
4186,366,Benetton,2.0,\N
4187,366,Arrows,1.0,\N
4188,366,March,0.0,\N
4189,366,Onyx,0.0,\N
4190,366,Minardi,0.0,\N
4191,366,Dallara,0.0,\N
4192,366,Ligier,0.0,\N
4193,366,Tyrrell,0.0,\N
4194,366,Larrousse,0.0,\N
4195,366,Brabham,0.0,\N
4196,366,Team Lotus,0.0,\N
4197,366,Rial,0.0,\N
4198,366,Osella,0.0,\N
4199,366,Coloni,0.0,\N
4200,366,AGS,0.0,\N
4201,366,Zakspeed,0.0,\N
4202,366,Euro Brun,0.0,\N
4203,367,McLaren,9.0,\N
4204,367,Ferrari,6.0,\N
4205,367,Williams,7.0,\N
4206,367,Tyrrell,2.0,\N
4207,367,Brabham,1.0,\N
4208,367,Minardi,0.0,\N
4209,367,Ligier,0.0,\N
4210,367,Team Lotus,0.0,\N
4211,367,Dallara,0.0,\N
4212,367,Onyx,0.0,\N
4213,367,Benetton,0.0,\N
4214,367,March,0.0,\N
4215,367,Arrows,0.0,\N
4216,367,Osella,0.0,\N
4217,367,Larrousse,0.0,\N
4218,367,Rial,0.0,\N
4219,367,AGS,0.0,\N
4220,367,Coloni,0.0,\N
4221,367,Zakspeed,0.0,\N
4222,367,Euro Brun,0.0,\N
4223,368,Ferrari,9.0,\N
4224,368,McLaren,6.0,\N
4225,368,Onyx,4.0,\N
4226,368,Benetton,3.0,\N
4227,368,Minardi,2.0,\N
4228,368,Tyrrell,1.0,\N
4229,368,Team Lotus,0.0,\N
4230,368,Brabham,0.0,\N
4231,368,Larrousse,0.0,\N
4232,368,March,0.0,\N
4233,368,Ligier,0.0,\N
4234,368,Williams,0.0,\N
4235,368,Arrows,0.0,\N
4236,368,Dallara,0.0,\N
4237,368,Coloni,0.0,\N
4238,368,Rial,0.0,\N
4239,368,AGS,0.0,\N
4240,368,Osella,0.0,\N
4241,368,Euro Brun,0.0,\N
4242,368,Zakspeed,0.0,\N
4243,369,McLaren,13.0,\N
4244,369,Ferrari,6.0,\N
4245,369,Tyrrell,3.0,\N
4246,369,Williams,2.0,\N
4247,369,Larrousse,1.0,\N
4248,369,Dallara,0.0,\N
4249,369,Team Lotus,0.0,\N
4250,369,Arrows,0.0,\N
4251,369,Benetton,0.0,\N
4252,369,Brabham,0.0,\N
4253,369,March,0.0,\N
4254,369,Minardi,0.0,\N
4255,369,Ligier,0.0,\N
4256,369,Onyx,0.0,\N
4257,369,Osella,0.0,\N
4258,369,Rial,0.0,\N
4259,369,AGS,0.0,\N
4260,369,Coloni,0.0,\N
4261,369,Zakspeed,0.0,\N
4262,369,Euro Brun,0.0,\N
4263,370,Benetton,9.0,\N
4264,370,Williams,10.0,\N
4265,370,Team Lotus,3.0,\N
4266,370,Brabham,2.0,\N
4267,370,Arrows,1.0,\N
4268,370,March,0.0,\N
4269,370,Dallara,0.0,\N
4270,370,McLaren,0.0,\N
4271,370,Ferrari,0.0,\N
4272,370,Tyrrell,0.0,\N
4273,370,Larrousse,0.0,\N
4274,370,Ligier,0.0,\N
4275,370,Osella,0.0,\N
4276,370,Zakspeed,0.0,\N
4277,370,Minardi,0.0,\N
4278,370,Rial,0.0,\N
4279,370,Coloni,0.0,\N
4280,370,Onyx,0.0,\N
4281,370,Euro Brun,0.0,\N
4282,370,AGS,0.0,\N
4283,371,Williams,13.0,\N
4284,371,Benetton,8.0,\N
4285,371,Team Lotus,3.0,\N
4286,371,Minardi,1.0,\N
4287,371,March,0.0,\N
4288,371,Brabham,0.0,\N
4289,371,Arrows,0.0,\N
4290,371,Onyx,0.0,\N
4291,371,Ligier,0.0,\N
4292,371,Osella,0.0,\N
4293,371,Ferrari,0.0,\N
4294,371,McLaren,0.0,\N
4295,371,Dallara,0.0,\N
4296,371,Larrousse,0.0,\N
4297,371,Tyrrell,0.0,\N
4298,371,Rial,0.0,\N
4299,371,Zakspeed,0.0,\N
4300,371,Coloni,0.0,\N
4301,371,Euro Brun,0.0,\N
4302,371,AGS,0.0,\N
4303,372,McLaren,9.0,\N
4304,372,Ferrari,8.0,\N
4305,372,Team Lotus,5.0,\N
4306,372,Arrows,3.0,\N
4307,372,Benetton,0.0,\N
4308,372,Ligier,0.0,\N
4309,372,Rial,0.0,\N
4310,372,Tyrrell,0.0,\N
4311,372,Minardi,0.0,\N
4312,372,Larrousse,0.0,\N
4313,372,Coloni,0.0,\N
4314,372,AGS,0.0,\N
4315,372,Euro Brun,0.0,\N
4316,372,Williams,0.0,\N
4317,372,March,0.0,\N
4318,372,Zakspeed,0.0,\N
4319,372,Osella,0.0,\N
4320,372,Dallara,0.0,\N
4321,373,McLaren,15.0,\N
4322,373,Team Lotus,4.0,\N
4323,373,Benetton,4.0,\N
4324,373,Ferrari,2.0,\N
4325,373,Arrows,0.0,\N
4326,373,AGS,0.0,\N
4327,373,Minardi,0.0,\N
4328,373,Larrousse,0.0,\N
4329,373,Williams,0.0,\N
4330,373,Tyrrell,0.0,\N
4331,373,March,0.0,\N
4332,373,Euro Brun,0.0,\N
4333,373,Coloni,0.0,\N
4334,373,Dallara,0.0,\N
4335,373,Zakspeed,0.0,\N
4336,373,Rial,0.0,\N
4337,373,Osella,0.0,\N
4338,373,Ligier,0.0,\N
4339,374,McLaren,9.0,\N
4340,374,Ferrari,10.0,\N
4341,374,Arrows,3.0,\N
4342,374,Tyrrell,2.0,\N
4343,374,Williams,1.0,\N
4344,374,Larrousse,0.0,\N
4345,374,Benetton,0.0,\N
4346,374,Osella,0.0,\N
4347,374,March,0.0,\N
4348,374,Zakspeed,0.0,\N
4349,374,Minardi,0.0,\N
4350,374,Rial,0.0,\N
4351,374,Ligier,0.0,\N
4352,374,Euro Brun,0.0,\N
4353,374,Coloni,0.0,\N
4354,374,Team Lotus,0.0,\N
4355,374,Dallara,0.0,\N
4356,374,AGS,0.0,\N
4357,375,McLaren,15.0,\N
4358,375,Ferrari,7.0,\N
4359,375,Arrows,3.0,\N
4360,375,Benetton,0.0,\N
4361,375,Larrousse,0.0,\N
4362,375,Ligier,0.0,\N
4363,375,Minardi,0.0,\N
4364,375,AGS,0.0,\N
4365,375,Euro Brun,0.0,\N
4366,375,Coloni,0.0,\N
4367,375,Zakspeed,0.0,\N
4368,375,March,0.0,\N
4369,375,Team Lotus,0.0,\N
4370,375,Rial,0.0,\N
4371,375,Williams,0.0,\N
4372,375,Dallara,0.0,\N
4373,375,Tyrrell,0.0,\N
4374,375,Osella,0.0,\N
4375,376,McLaren,15.0,\N
4376,376,Benetton,4.0,\N
4377,376,Team Lotus,3.0,\N
4378,376,March,2.0,\N
4379,376,Tyrrell,1.0,\N
4380,376,Arrows,0.0,\N
4381,376,Coloni,0.0,\N
4382,376,Rial,0.0,\N
4383,376,Larrousse,0.0,\N
4384,376,Euro Brun,0.0,\N
4385,376,Minardi,0.0,\N
4386,376,Zakspeed,0.0,\N
4387,376,AGS,0.0,\N
4388,376,Ligier,0.0,\N
4389,376,Ferrari,0.0,\N
4390,376,Williams,0.0,\N
4391,376,Osella,0.0,\N
4392,376,Dallara,0.0,\N
4393,377,McLaren,15.0,\N
4394,377,Benetton,4.0,\N
4395,377,Rial,3.0,\N
4396,377,Tyrrell,2.0,\N
4397,377,Minardi,1.0,\N
4398,377,Larrousse,0.0,\N
4399,377,Dallara,0.0,\N
4400,377,Euro Brun,0.0,\N
4401,377,Ferrari,0.0,\N
4402,377,Ligier,0.0,\N
4403,377,March,0.0,\N
4404,377,Williams,0.0,\N
4405,377,Team Lotus,0.0,\N
